StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,botcheck1,botcheck2,Consent,Prior-beliefs_1,Final-beliefs_1,Credibility_1,Confidence_1,Sources-Variability_1,Sources-Variability_4,Sources-Variability_5,Attention-Check,Comments,SC0,PROLIFIC_PID,STUDY_ID,SESSION_ID,Condition,Attention_check
2021-08-27 11:49:45,2021-08-27 11:54:00,IP Address,100,255,True,2021-08-27 11:54:00,R_3isyn2gWI8AL1nb,anonymous,EN,17,True,I agree to participate in this research project,70,70,50,60,60,60,55,"Six independent scientists, four of whom concluded that religious people report higher well-being",,346,6110ef5fe75a4b144c97eb68,61281917e9451c813773f201,612925b4fae3cb5be00a38e4,Multi-inconsistent,Multi-inconsistent
2021-08-27 11:48:45,2021-08-27 11:54:02,IP Address,100,316,True,2021-08-27 11:54:02,R_3NvOWumAAeS9Aho,anonymous,EN,17,True,I agree to participate in this research project,60,75,60,80,60,70,55,A single team of six scientists who all concluded that religious people report higher well-being,,366,6108750ab14430c5279f6d65,61281933a8af9c2a719e8033,61292578ec2cffcb0c7031e0,Single,Single
2021-08-27 11:49:18,2021-08-27 11:54:17,IP Address,100,299,True,2021-08-27 11:54:17,R_2RVBBCFR80arkN3,anonymous,EN,17,True,I agree to participate in this research project,35,88,21,58,61,22,62,A single team of six scientists who all concluded that religious people report higher well-being,,292,6111b27e123039e968795ea8,61281933a8af9c2a719e8033,6129259618e7f3ad001cfbe7,Single,Single
2021-08-27 11:53:52,2021-08-27 11:54:22,IP Address,100,30,True,2021-08-27 11:54:23,R_3HXndP1kVjz11o8,anonymous,EN,seventeen,True,,,,,,,,,,,0,60fe2f60dd567b24be3560c3,61281933a8af9c2a719e8033,612926a93025974338da9d47,,
2021-08-27 11:50:16,2021-08-27 11:54:25,IP Address,100,249,True,2021-08-27 11:54:26,R_2OZw5Ky5X0qHxOw,anonymous,EN,17,True,I agree to participate in this research project,65,65,80,37,58,45,54,A single team of six scientists who all concluded that religious people report higher well-being,,311,5efe4f9d9ae37d17ee01d761,61281933a8af9c2a719e8033,612925d450dc835d1c241c55,Single,Single
2021-08-27 11:49:54,2021-08-27 11:54:26,IP Address,100,271,True,2021-08-27 11:54:26,R_2zdovIShcOl100X,anonymous,EN,17,True,I agree to participate in this research project,64,74,60,84,66,22,69,"Six independent scientists, four of whom concluded that religious people report higher well-being",,318,61167663afe155e75f71d23d,61281917e9451c813773f201,612925b5e4c03eb02f7bb6c7,Single,Multi-inconsistent
2021-08-27 11:50:58,2021-08-27 11:54:34,IP Address,100,216,True,2021-08-27 11:54:35,R_1LpSeHLNzVKMCn1,anonymous,EN,17,True,I agree to participate in this research project,70,10,60,40,70,20,80,"Six independent scientists, four of whom concluded that religious people report higher well-being",,351,60feee434a0bf387b09a3360,61281917e9451c813773f201,612925fd421ae5e583a9d99e,Multi-inconsistent,Multi-inconsistent
2021-08-27 11:50:03,2021-08-27 11:54:36,IP Address,100,273,True,2021-08-27 11:54:37,R_yUeA86RhRWN0pHj,anonymous,EN,17,True,I agree to participate in this research project,70,85,75,70,60,45,45,Six independent scientists who all concluded that religious people report higher well-being,,286,61140e5e7684d8179c678d85,61281933a8af9c2a719e8033,612925c2eec5a85ea0d14ebe,Multi-consistent,Multi-consistent
2021-08-27 11:50:57,2021-08-27 11:54:37,IP Address,100,219,True,2021-08-27 11:54:37,R_2QK8OjlCjyM5YZN,anonymous,EN,17,True,I agree to participate in this research project,65,85,91,55,77,60,90,Six independent scientists who all concluded that religious people report higher well-being,,468,60ff389fcccd30e4fbdea2a5,61281933a8af9c2a719e8033,612925fd19be9d3115d03b69,Multi-consistent,Multi-consistent
2021-08-27 11:47:58,2021-08-27 11:54:43,IP Address,100,405,True,2021-08-27 11:54:43,R_31jdWlIv3Rq8qmw,anonymous,EN,17,True,I agree to participate in this research project,60,90,30,30,40,60,65,A single team of six scientists who all concluded that religious people report higher well-being,,356,60fdb672cc5aa472bfe1d072,61281933a8af9c2a719e8033,6129254220809982f10dbbcc,Single,Single
2021-08-27 11:49:17,2021-08-27 11:54:44,IP Address,100,326,True,2021-08-27 11:54:44,R_3jewBmlLLnvUfkf,anonymous,EN,17,True,I agree to participate in this research project,50,55,56,32,52,51,51,Six independent scientists who all concluded that religious people report higher well-being,,308,59107216127b0b00011fabea,61281933a8af9c2a719e8033,6129259c95456110844bbac2,Multi-inconsistent,Multi-consistent
2021-08-27 11:50:37,2021-08-27 11:54:49,IP Address,100,252,True,2021-08-27 11:54:49,R_zS8qTAbpCLQ5BM5,anonymous,EN,17,True,I agree to participate in this research project,80,80,75,90,70,35,70,Six independent scientists who all concluded that religious people report higher well-being,,351,5d6ad25ba89bb5001994a510,61281917e9451c813773f201,612925e5329f26f3e218d7b2,Multi-consistent,Multi-consistent
2021-08-27 11:50:40,2021-08-27 11:54:50,IP Address,100,250,True,2021-08-27 11:54:50,R_7OfWFEiG1QYDo3f,anonymous,EN,17,True,I agree to participate in this research project,73,95,65,51,61,53,58,Six independent scientists who all concluded that religious people report higher well-being,,342,611e8e72d3f7c080df93392b,61281933a8af9c2a719e8033,612925ea408c88e924998a92,Multi-consistent,Multi-consistent
2021-08-27 11:47:42,2021-08-27 11:54:50,IP Address,100,428,True,2021-08-27 11:54:51,R_3O2lqTNpKtLzbLm,anonymous,EN,17,True,I agree to participate in this research project,70,80,50,70,75,30,40,A single team of six scientists who all concluded that religious people report higher well-being,,256,60dcc43b1ab6b675263d223b,61281917e9451c813773f201,61292532c41af3c2fa30edb7,Single,Single
2021-08-27 11:48:03,2021-08-27 11:54:55,IP Address,100,412,True,2021-08-27 11:54:55,R_DGo2jBdaqlFB6tb,anonymous,EN,17,True,I agree to participate in this research project,57,65,75,34,3,24,31,A single team of six scientists who all concluded that religious people report higher well-being,,145,611114a73dd186fcf3d95fc7,61281933a8af9c2a719e8033,61292544245acf06d9d352a4,Multi-inconsistent,Single
2021-08-27 11:50:39,2021-08-27 11:55:01,IP Address,100,261,True,2021-08-27 11:55:01,R_1QsyTmcMN3TuMhq,anonymous,EN,17,True,I agree to participate in this research project,71,5,61,60,71,41,61,Six independent scientists who all concluded that religious people report higher well-being,,337,610752c7cd7d0eb3eeed9a50,61281933a8af9c2a719e8033,612925e995728618523f06e5,Multi-inconsistent,Multi-consistent
2021-08-27 11:50:55,2021-08-27 11:55:11,IP Address,100,256,True,2021-08-27 11:55:11,R_3Jbo8pMLtdO4z86,anonymous,EN,17,True,I agree to participate in this research project,40,72,60,61,39,51,91,"Six independent scientists, four of whom concluded that religious people report higher well-being",,415,6105dab64d62256bccd69409,61281917e9451c813773f201,612925fa431968b410c18e2b,Multi-inconsistent,Multi-inconsistent
2021-08-27 11:49:59,2021-08-27 11:55:13,IP Address,100,313,True,2021-08-27 11:55:13,R_1gcCw64OCJzuymy,anonymous,EN,17,True,I agree to participate in this research project,61,77,30,70,50,50,81,Six independent scientists who all concluded that religious people report higher well-being,,394,60fc1ba36d79ab9ba08311f2,61281933a8af9c2a719e8033,612925c1d4d5774530d7974a,Multi-consistent,Multi-consistent
2021-08-27 11:52:06,2021-08-27 11:55:16,IP Address,100,190,True,2021-08-27 11:55:16,R_2uyS2QkTO4oKo6d,anonymous,EN,17,True,I agree to participate in this research project,50,80,50,50,20,0,20,Six independent scientists who all concluded that religious people report higher well-being,,81,5ba8af4838803d000126f8ca,61281917e9451c813773f201,6129249aa7c453228d95dbe6,Multi-consistent,Multi-consistent
2021-08-27 11:51:22,2021-08-27 11:55:30,IP Address,100,247,True,2021-08-27 11:55:30,R_2780gUPAmHj4Dkf,anonymous,EN,17,True,I agree to participate in this research project,24,80,65,45,10,10,25,A single team of six scientists who all concluded that religious people report higher well-being,,106,61004363ee97cfc99ee11000,61281933a8af9c2a719e8033,612925d797e079aa97fab23b,Single,Single
2021-08-27 10:56:05,2021-08-27 11:55:33,IP Address,100,3568,True,2021-08-27 11:55:34,R_3EnkqaFlwI3c1QC,anonymous,EN,17,True,I agree to participate in this research project,76,73,92,69,61,57,50,Six independent scientists who all concluded that religious people report higher well-being,,326,6108092e51cc80cd7f954006,61281933a8af9c2a719e8033,6129191ea55f8709f7350748,Multi-consistent,Multi-consistent
2021-08-27 11:47:34,2021-08-27 11:55:38,IP Address,100,484,True,2021-08-27 11:55:40,R_3JWhhU9Sjc7Xc9X,anonymous,EN,17,True,I agree to participate in this research project,10,100,15,90,60,55,45,A single team of six scientists who all concluded that religious people report higher well-being,No comments just a clear and easy to understand survey.,306,5d55cdbe43c43500019bf680,61281933a8af9c2a719e8033,6129252eb5fc2859201b6885,Single,Single
2021-08-27 11:51:47,2021-08-27 11:55:41,IP Address,100,234,True,2021-08-27 11:55:41,R_tZ1zG1ZVJZWwzlf,anonymous,EN,17,True,I agree to participate in this research project,70,20,94,98,36,59,64,A single team of six scientists who all concluded that religious people report higher well-being,,347,6100d9d2b49bbe312f2a0dcf,61281933a8af9c2a719e8033,6129262e6c33acafc7df6f66,Single,Single
2021-08-27 11:51:08,2021-08-27 11:55:47,IP Address,100,278,True,2021-08-27 11:55:47,R_1LGd6ywJvINsISV,anonymous,EN,17,True,I agree to participate in this research project,82,82,76,53,6,5,6,A single team of six scientists who all concluded that religious people report higher well-being,,35,5dcbfe12d872a4895d4e6919,61281917e9451c813773f201,612926036332e492ab1b8848,Single,Single
2021-08-27 11:41:47,2021-08-27 11:55:55,IP Address,100,847,True,2021-08-27 11:55:55,R_1luusrRLhyR601U,anonymous,EN,17,True,I agree to participate in this research project,42,60,65,81,57,24,74,Six independent scientists who all concluded that religious people report higher well-being,,328,610cbbcd16037dd33dc0752c,61281933a8af9c2a719e8033,61292393c99419814628e261,Multi-consistent,Multi-consistent
2021-08-27 11:52:59,2021-08-27 11:55:55,IP Address,100,176,True,2021-08-27 11:55:55,R_1I6qSDkxUNgyoHB,anonymous,EN,17,True,I agree to participate in this research project,61,76,59,63,74,19,75,Six independent scientists who all concluded that religious people report higher well-being,,338,610711919fb0266145523caf,61281933a8af9c2a719e8033,61292677e9e30e4473f3c6c9,Multi-consistent,Multi-consistent
2021-08-27 11:47:39,2021-08-27 11:56:08,IP Address,100,508,True,2021-08-27 11:56:08,R_10xaDMKDYrDIbgk,anonymous,EN,17,True,I agree to participate in this research project,30,30,40,30,60,30,41,A single team of six scientists who all concluded that religious people report higher well-being,,244,6116c7f0c5d868979f7f92f3,61281917e9451c813773f201,61292536462ee294768345cf,Single,Single
2021-08-27 11:46:30,2021-08-27 11:56:12,IP Address,100,581,True,2021-08-27 11:56:12,R_3CV3Fy5ZEBLGsQH,anonymous,EN,17,True,I agree to participate in this research project,70,70,60,0,100,70,70,Six independent scientists who all concluded that religious people report higher well-being,,451,5fd77a999055b008d1df409c,61281933a8af9c2a719e8033,612924eadede1c7ff3d4c437,Multi-consistent,Multi-consistent
2021-08-27 11:56:08,2021-08-27 11:56:17,IP Address,100,9,True,2021-08-27 11:56:17,R_ApNrdPxBeXP5I0p,anonymous,EN,16,True,,,,,,,,,,,0,6099f37a7429c296d0566b27,61281933a8af9c2a719e8033,61292734ef51733ca99f2ad2,,
2021-08-27 11:53:01,2021-08-27 11:56:17,IP Address,100,196,True,2021-08-27 11:56:17,R_2zclynsGTf3b4s2,anonymous,EN,17,True,I agree to participate in this research project,79,8,24,35,90,11,72,"Six independent scientists, four of whom concluded that religious people report higher well-being",,329,6101b52b3e4892e83c4139fd,61281933a8af9c2a719e8033,6129267a2eab8c97ac6ed214,Multi-inconsistent,Multi-inconsistent
2021-08-27 11:51:13,2021-08-27 11:56:28,IP Address,100,315,True,2021-08-27 11:56:28,R_3JJVz4umAc9dtvl,anonymous,EN,17,True,I agree to participate in this research project,45,60,55,47,60,61,62,Six independent scientists who all concluded that religious people report higher well-being,none.,369,60fed5c83c2307ec084bc9a6,61281933a8af9c2a719e8033,6129260cf0acdfb9fe67d731,Multi-consistent,Multi-consistent
2021-08-27 11:52:24,2021-08-27 11:56:31,IP Address,100,246,True,2021-08-27 11:56:31,R_1IGjVkNSNjq2NHt,anonymous,EN,17,True,I agree to participate in this research project,9,60,40,51,61,51,51,Six independent scientists who all concluded that religious people report higher well-being,,317,5bd1f39314315c0001cf917a,61281917e9451c813773f201,61292652f7ca786fd25cfec2,Single,Multi-consistent
2021-08-27 11:54:01,2021-08-27 11:56:33,IP Address,100,151,True,2021-08-27 11:56:34,R_1i26soDhr4Gldyf,anonymous,EN,17,True,I agree to participate in this research project,83,70,61,82,73,40,61,"Six independent scientists, four of whom concluded that religious people report higher well-being",,337,6116e1690e8c463aad928eec,61281933a8af9c2a719e8033,61292672d4446b268fdf8cb3,Multi-inconsistent,Multi-inconsistent
2021-08-27 11:52:14,2021-08-27 11:56:40,IP Address,100,265,True,2021-08-27 11:56:40,R_1dcbtzdGr7ColrI,anonymous,EN,17,True,I agree to participate in this research project,40,51,80,75,60,50,60,"Six independent scientists, four of whom concluded that religious people report higher well-being",,341,5fb64349a4891b2d7369715f,61281917e9451c813773f201,6129264d72cb2f8389a11282,Multi-inconsistent,Multi-inconsistent
2021-08-27 11:52:58,2021-08-27 11:56:41,IP Address,100,222,True,2021-08-27 11:56:41,R_31GGk0zdsNWbgat,anonymous,EN,17,True,I agree to participate in this research project,30,65,30,50,80,40,30,Six independent scientists who all concluded that religious people report higher well-being,,251,6103d7b00cb90ef8d5c5260a,61281917e9451c813773f201,6129267350213889ee14d754,Multi-inconsistent,Multi-consistent
2021-08-27 11:54:00,2021-08-27 11:56:48,IP Address,100,167,True,2021-08-27 11:56:48,R_1Kw2Pe5NOqlFAJP,anonymous,EN,17,True,I agree to participate in this research project,71,91,91,95,61,72,71,Six independent scientists who all concluded that religious people report higher well-being,,419,61003d8f50af08227da7fd77,61281933a8af9c2a719e8033,612926b43da0c8ad12fed807,Multi-consistent,Multi-consistent
2021-08-27 11:48:07,2021-08-27 11:56:59,IP Address,100,532,True,2021-08-27 11:56:59,R_1pu1RcCG6CDc69W,anonymous,EN,17,True,I agree to participate in this research project,77,81,60,55,76,59,61,Six independent scientists who all concluded that religious people report higher well-being,,378,5f6fb649d4da20577e29c9fa,61281917e9451c813773f201,6129255051bec8152e2288f3,Multi-inconsistent,Multi-consistent
2021-08-27 11:53:15,2021-08-27 11:57:06,IP Address,100,230,True,2021-08-27 11:57:06,R_29pmKLgJ1LXXH6S,anonymous,EN,17,True,I agree to participate in this research project,80,90,60,20,65,71,70,A single team of six scientists who all concluded that religious people report higher well-being,,418,612111d47cb17e4dab376061,61281917e9451c813773f201,61292685d64bbf71d067467f,Single,Single
2021-08-27 11:53:06,2021-08-27 11:57:08,IP Address,100,241,True,2021-08-27 11:57:08,R_T6i9Fyu4ltiIk7f,anonymous,EN,17,True,I agree to participate in this research project,81,93,83,66,27,59,58,A single team of six scientists who all concluded that religious people report higher well-being,,320,6105a3ab3439f5af30a3777b,61281933a8af9c2a719e8033,61292675777c51c796a631b0,Single,Single
2021-08-27 11:50:22,2021-08-27 11:57:25,IP Address,100,422,True,2021-08-27 11:57:26,R_RfroFgvGhoq85vX,anonymous,EN,17,True,I agree to participate in this research project,40,35,19,7,7,15,4,Six independent scientists who all concluded that religious people report higher well-being,,50,6108b0e3eb83a57532c5b84f,61281933a8af9c2a719e8033,612925d91fa8a24baefe7454,Multi-consistent,Multi-consistent
2021-08-27 11:52:10,2021-08-27 11:57:29,IP Address,100,319,True,2021-08-27 11:57:29,R_cOMTt44AmUm6hix,anonymous,EN,17,True,I agree to participate in this research project,70,70,55,25,55,50,55,A single team of six scientists who all concluded that religious people report higher well-being,,321,61081cdb1747010e4d9470bb,61281933a8af9c2a719e8033,61292643bf8420320d88fef8,Single,Single
2021-08-27 11:52:59,2021-08-27 11:57:32,IP Address,100,272,True,2021-08-27 11:57:32,R_3lMHmZjwaiJP3dy,anonymous,EN,17,True,I agree to participate in this research project,50,82,61,83,20,20,20,A single team of six scientists who all concluded that religious people report higher well-being,,121,60704e1a9152de0aea0a66f7,61281933a8af9c2a719e8033,6129267462509f6b1f2604ca,Single,Single
2021-08-27 11:54:51,2021-08-27 11:57:36,IP Address,100,165,True,2021-08-27 11:57:36,R_BAtggjUEhgTjPDr,anonymous,EN,17,True,I agree to participate in this research project,61,10,42,71,38,60,51,Six independent scientists who all concluded that religious people report higher well-being,,312,6016089e177ded791e51c3e1,61281917e9451c813773f201,612926e63f5d1b5935a8501b,Multi-consistent,Multi-consistent
2021-08-27 11:52:26,2021-08-27 11:57:37,IP Address,100,310,True,2021-08-27 11:57:37,R_3h0mtqfQIdcHY0R,anonymous,EN,17,True,I agree to participate in this research project,71,12,9,4,19,68,65,"Six independent scientists, four of whom concluded that religious people report higher well-being",,351,611338495064d15e5457573f,61281933a8af9c2a719e8033,61292656dc5e127fb623f69b,Multi-inconsistent,Multi-inconsistent
2021-08-27 11:50:07,2021-08-27 11:57:39,IP Address,100,452,True,2021-08-27 11:57:39,R_2aa8LDc2ujWcOlq,anonymous,EN,17,True,I agree to participate in this research project,30,72,65,65,75,25,40,"Six independent scientists, four of whom concluded that religious people report higher well-being",,246,6112c3f63aedf1892e9177da,61281933a8af9c2a719e8033,612925cad3331f0465f2000d,Multi-inconsistent,Multi-inconsistent
2021-08-27 11:47:22,2021-08-27 11:57:42,IP Address,100,619,True,2021-08-27 11:57:42,R_SSFhUrvXS1OLRNT,anonymous,EN,17,True,I agree to participate in this research project,70,5,81,34,0,13,11,Six independent scientists who all concluded that religious people report higher well-being,,60,61242ca690b3bb2a5ccae3ef,61281917e9451c813773f201,612924f8c8d0b823399236f0,Multi-inconsistent,Multi-consistent
2021-08-27 11:49:55,2021-08-27 11:57:45,IP Address,100,470,True,2021-08-27 11:57:46,R_8bNEslLPVPFuHbr,anonymous,EN,17,True,I agree to participate in this research project,60,25,60,20,60,30,70,"Six independent scientists, four of whom concluded that religious people report higher well-being",,331,60ff3b484bfce687de93f1a3,61281933a8af9c2a719e8033,612925bfa7c453228d95dbef,Multi-inconsistent,Multi-inconsistent
2021-08-27 11:56:40,2021-08-27 11:57:46,IP Address,100,65,True,2021-08-27 11:57:46,R_1jplFk5VirVIQbv,anonymous,EN,seventeen,True,,,,,,,,,,,0,611bf8b09116e2b85a9657eb,61281917e9451c813773f201,612926db2c14ea99d5325668,,
2021-08-27 11:49:32,2021-08-27 11:57:46,IP Address,100,493,True,2021-08-27 11:57:47,R_2PoJ41O61Ov7jzc,anonymous,EN,17,True,I agree to participate in this research project,80,75,25,15,70,40,30,"Six independent scientists, four of whom concluded that religious people report higher well-being",,241,612562af9a4330155070910b,61281933a8af9c2a719e8033,612925a6dc7ee077261ffb02,Multi-inconsistent,Multi-inconsistent
2021-08-27 11:53:30,2021-08-27 11:57:46,IP Address,100,256,True,2021-08-27 11:57:47,R_2dZyqKycrcd23BZ,anonymous,EN,17,True,I agree to participate in this research project,76,82,66,57,61,74,76,Six independent scientists who all concluded that religious people report higher well-being,,438,61137781cf045c00fcbdeb25,61281917e9451c813773f201,612926931fa5e9e4385d8ef7,Multi-consistent,Multi-consistent
2021-08-27 11:51:57,2021-08-27 11:57:52,IP Address,100,354,True,2021-08-27 11:57:52,R_eCCayN1vTdDcREZ,anonymous,EN,17,True,I agree to participate in this research project,80,99,68,40,21,1,21,A single team of six scientists who all concluded that religious people report higher well-being,,87,5f51f05354863a44677a2eef,61281933a8af9c2a719e8033,6129263ac986fe7fe6ae44a9,Single,Single
2021-08-27 11:52:29,2021-08-27 11:58:03,IP Address,100,333,True,2021-08-27 11:58:03,R_1Kwnmun1mUxgBP3,anonymous,EN,17,True,I agree to participate in this research project,70,55,45,65,57,63,56,A single team of six scientists who all concluded that religious people report higher well-being,,352,60fb86c85b90200eab8f5445,61281933a8af9c2a719e8033,61292659940a7d97aa25b829,Single,Single
2021-08-27 11:49:56,2021-08-27 11:58:11,IP Address,100,494,True,2021-08-27 11:58:11,R_RwVRrn8hvHXUzxn,anonymous,EN,17,True,I agree to participate in this research project,82,92,51,72,73,19,51,A single team of six scientists who all concluded that religious people report higher well-being,,265,61115093554000de20046a24,61281933a8af9c2a719e8033,612925b55e12f747701b56d6,Single,Single
2021-08-27 11:58:06,2021-08-27 11:58:18,IP Address,100,12,True,2021-08-27 11:58:18,R_xrZ3g4yMpmDHORX,anonymous,EN,seventeen,True,,,,,,,,,,,0,6115c0723d9c163d62cca8d1,61281933a8af9c2a719e8033,612927a860d6004624bb3d92,,
2021-08-27 11:54:19,2021-08-27 11:58:28,IP Address,100,248,True,2021-08-27 11:58:28,R_2wiDwLBq2XGszPu,anonymous,EN,17,True,I agree to participate in this research project,25,55,75,60,60,39,65,Six independent scientists who all concluded that religious people report higher well-being,,334,6101b539b62e9ab88656497d,61281933a8af9c2a719e8033,612926c7fbecb1c80fc12622,Multi-consistent,Multi-consistent
2021-08-27 11:48:49,2021-08-27 11:58:32,IP Address,100,582,True,2021-08-27 11:58:32,R_1GKx1n2oU8gpOIQ,anonymous,EN,17,True,I agree to participate in this research project,82,69,81,90,76,88,63,A single team of six scientists who all concluded that religious people report higher well-being,none,442,6118282a38a007f6e548d3ef,61281917e9451c813773f201,6129257ab83c5dc04473216b,Single,Single
2021-08-27 11:54:11,2021-08-27 11:58:36,IP Address,100,264,True,2021-08-27 11:58:36,R_1PbGQwRTxcorCCE,anonymous,EN,17,True,I agree to participate in this research project,24,52,43,82,26,17,37,A single team of six scientists who all concluded that religious people report higher well-being,,172,6110d541e3eec3abba445f3c,61281933a8af9c2a719e8033,612926ba96384a6a25a2aa05,Single,Single
2021-08-27 11:55:39,2021-08-27 11:58:36,IP Address,100,177,True,2021-08-27 11:58:37,R_2Eaec2BrENGlZgA,anonymous,EN,17,True,I agree to participate in this research project,82,79,66,67,57,42,52,Six independent scientists who all concluded that religious people report higher well-being,,298,611196fa9c8886008c8c6524,61281933a8af9c2a719e8033,612927171541e2b6de0c3d34,Multi-consistent,Multi-consistent
2021-08-27 11:51:01,2021-08-27 11:59:04,IP Address,100,482,True,2021-08-27 11:59:04,R_2WtXe7x5UWVV5EF,anonymous,EN,17,True,I agree to participate in this research project,65,100,75,70,40,63,78,Six independent scientists who all concluded that religious people report higher well-being,,401,60fc47a9c2cf70d8d23653d2,61281917e9451c813773f201,612925fc2bc8888ab7104750,Multi-consistent,Multi-consistent
2021-08-27 11:48:04,2021-08-27 11:59:05,IP Address,100,661,True,2021-08-27 11:59:05,R_3CTc9jmaDMnd37R,anonymous,EN,17,True,I agree to participate in this research project,85,100,97,88,15,3,5,A single team of six scientists who all concluded that religious people report higher well-being,,37,61258841d239c0785de6515b,61281933a8af9c2a719e8033,6129253e003c29f79bee3bd0,Single,Single
2021-08-27 11:48:46,2021-08-27 11:59:06,IP Address,100,620,True,2021-08-27 11:59:06,R_31NLCjWLl9efcF9,anonymous,EN,17,True,I agree to participate in this research project,70,95,80,90,2,12,15,Six independent scientists who all concluded that religious people report higher well-being,,72,60469fd6fb1ff40dcca28c32,61281933a8af9c2a719e8033,61292572b1b82e0be0a61a34,Multi-consistent,Multi-consistent
2021-08-27 11:56:32,2021-08-27 11:59:25,IP Address,100,172,True,2021-08-27 11:59:25,R_3R2CboSLSZnFxkG,anonymous,EN,17,True,I agree to participate in this research project,62,60,58,83,58,64,62,Six independent scientists who all concluded that religious people report higher well-being,,373,611d6a45c3de131cf087340f,61281917e9451c813773f201,6129274c6b41b654d0160e57,Multi-consistent,Multi-consistent
2021-08-27 11:52:18,2021-08-27 11:59:28,IP Address,100,429,True,2021-08-27 11:59:28,R_233OJCjBIvwGcww,anonymous,EN,17,True,I agree to participate in this research project,69,62,55,69,60,44,28,Six independent scientists who all concluded that religious people report higher well-being,None,233,612322205d35a64ef0e6dfb2,61281917e9451c813773f201,6129263b90b905a96254a0e7,Multi-consistent,Multi-consistent
2021-08-27 11:47:18,2021-08-27 11:59:37,IP Address,100,739,True,2021-08-27 11:59:37,R_2w6aK0B1rSCVxd1,anonymous,EN,17,True,I agree to participate in this research project,77,63,44,39,55,61,57,"Six independent scientists, four of whom concluded that religious people report higher well-being",,349,611bf8e9958eea5e1396de10,61281933a8af9c2a719e8033,612925203a5c48ec3b89f4f3,Multi-inconsistent,Multi-inconsistent
2021-08-27 11:55:44,2021-08-27 11:59:40,IP Address,100,235,True,2021-08-27 11:59:40,R_3dYVP1zIgresoT6,anonymous,EN,17,True,I agree to participate in this research project,71,72,50,82,31,51,62,Six independent scientists who all concluded that religious people report higher well-being,,320,610c2fa6eacbba37af9896be,61281933a8af9c2a719e8033,6129271c4bb2f0703c342712,Multi-consistent,Multi-consistent
2021-08-27 11:55:19,2021-08-27 11:59:40,IP Address,100,260,True,2021-08-27 11:59:40,R_2Pw1KRjVof8Lm3i,anonymous,EN,17,True,I agree to participate in this research project,40,5,15,60,0,0,0,"Six independent scientists, four of whom concluded that religious people report higher well-being",,1,5af450a5a9f07200016a64ed,61281933a8af9c2a719e8033,612926fa6e4b3041e625c882,Multi-inconsistent,Multi-inconsistent
2021-08-27 11:55:22,2021-08-27 11:59:56,IP Address,100,274,True,2021-08-27 11:59:56,R_3hmSx1VMXKrFLea,anonymous,EN,17,True,I agree to participate in this research project,36,35,20,32,33,41,42,"Six independent scientists, four of whom concluded that religious people report higher well-being",,242,5f0b5d5cfc8e5a4712cee1e5,61281933a8af9c2a719e8033,612927041896c1798f578353,Multi-inconsistent,Multi-inconsistent
2021-08-27 11:53:27,2021-08-27 11:59:57,IP Address,100,390,True,2021-08-27 11:59:57,R_3DpCXxJWS9hVcKi,anonymous,EN,17,True,I agree to participate in this research project,61,5,53,8,61,41,61,Six independent scientists who all concluded that religious people report higher well-being,none,327,612425e5187beb575a2775eb,61281933a8af9c2a719e8033,612926907c3e3115016a4cba,Single,Multi-consistent
2021-08-27 11:59:25,2021-08-27 11:59:57,IP Address,100,32,True,2021-08-27 11:59:58,R_33jPqawophfqDEL,anonymous,EN,saventeen,True,,,,,,,,,,,0,5a7dc3f8f49c9a0001f34317,61281917e9451c813773f201,612927f9e027f2a2ce20edcd,,
2021-08-27 11:52:59,2021-08-27 12:00:00,IP Address,100,421,True,2021-08-27 12:00:01,R_2CKhCy1cCoQDeLt,anonymous,EN,17,True,I agree to participate in this research project,50,5,20,9,81,40,59,"Six independent scientists, four of whom concluded that religious people report higher well-being",,339,5d7eb7bc85e6c900013f92d1,61281933a8af9c2a719e8033,61292674375c145706ffc981,Multi-inconsistent,Multi-inconsistent
2021-08-27 11:56:20,2021-08-27 12:00:03,IP Address,100,222,True,2021-08-27 12:00:04,R_2338KcBc9nU3BOG,anonymous,EN,17,True,I agree to participate in this research project,30,70,60,51,61,54,41,A single team of six scientists who all concluded that religious people report higher well-being,,293,60ff57cbbbe528d04d3283b8,61281933a8af9c2a719e8033,6129274094931c5eb05c00cc,Multi-consistent,Single
2021-08-27 11:57:09,2021-08-27 12:00:06,IP Address,100,176,True,2021-08-27 12:00:06,R_3nrzJciPqat6AsZ,anonymous,EN,17,True,I agree to participate in this research project,25,30,14,17,80,67,68,A single team of six scientists who all concluded that religious people report higher well-being,,419,5d1de33ace941000197fdc93,61281933a8af9c2a719e8033,6129276fb1b82e0be0a61a59,Single,Single
2021-08-27 11:57:16,2021-08-27 12:00:07,IP Address,100,170,True,2021-08-27 12:00:07,R_28GKMxyXXTwvkTk,anonymous,EN,17,True,I agree to participate in this research project,42,20,17,25,16,12,17,"Six independent scientists, four of whom concluded that religious people report higher well-being",,92,610852818a92c4b09b9ae330,61281933a8af9c2a719e8033,61292776c6ff8e2673ffa3a7,Multi-inconsistent,Multi-inconsistent
